# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 789K of event 'cycles'
# Event count (approx.): 71959522793739
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3056     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3059     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  migration/5      [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/5      [kernel.vmlinux]            [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3053     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3058     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3059     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] hrtimer_wakeup
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] down_read
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3054     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3053     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3057     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3059     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3053     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] release_pages
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3061     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3056     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3055     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3056     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3058     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3057     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3053     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3059     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  rcu_sched        [kernel.vmlinux]            [k] cpumask_next_and
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] update_irq_load_avg
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]            [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] xas_clear_mark
